Alias	Name
MIMAT0004673	hsa-miR-29c-5p
MIMAT0004674	hsa-miR-30c-1-3p
MIMAT0004675	hsa-miR-219a-2-3p
MIMAT0004676	hsa-miR-34b-3p
MIMAT0004677	hsa-miR-34c-3p
MIMAT0004678	hsa-miR-99b-3p
MIMAT0004679	hsa-miR-296-3p
MIMAT0004680	hsa-miR-130b-5p
MIMAT0004681	hsa-miR-26a-2-3p
MIMAT0004682	hsa-miR-361-3p
MIMAT0004683	hsa-miR-362-3p
MIMAT0004685	hsa-miR-302d-5p
MIMAT0004686	hsa-miR-367-5p
MIMAT0004687	hsa-miR-371a-5p
MIMAT0004688	hsa-miR-374a-3p
MIMAT0004689	hsa-miR-377-5p
MIMAT0004690	hsa-miR-379-3p
MIMAT0004692	hsa-miR-340-5p
MIMAT0004693	hsa-miR-330-5p
MIMAT0004694	hsa-miR-342-5p
MIMAT0004695	hsa-miR-337-5p
MIMAT0004696	hsa-miR-323a-5p
MIMAT0004697	hsa-miR-151a-5p
MIMAT0004698	hsa-miR-135b-3p
MIMAT0004699	hsa-miR-148b-5p
MIMAT0004700	hsa-miR-331-5p
MIMAT0004701	hsa-miR-338-5p
MIMAT0004702	hsa-miR-339-3p
MIMAT0004703	hsa-miR-335-3p
MIMAT0004748	hsa-miR-423-5p
MIMAT0004749	hsa-miR-424-3p
MIMAT0004751	hsa-miR-18b-3p
MIMAT0004752	hsa-miR-20b-3p
MIMAT0004757	hsa-miR-431-3p
MIMAT0004761	hsa-miR-483-5p
MIMAT0004762	hsa-miR-486-3p
MIMAT0004763	hsa-miR-488-3p
MIMAT0004764	hsa-miR-490-5p
MIMAT0004765	hsa-miR-491-3p
MIMAT0004766	hsa-miR-146b-3p
MIMAT0004767	hsa-miR-193b-5p
MIMAT0004768	hsa-miR-497-3p
MIMAT0004770	hsa-miR-516a-5p
MIMAT0004772	hsa-miR-499a-3p
MIMAT0004773	hsa-miR-500a-5p
MIMAT0004774	hsa-miR-501-3p
MIMAT0004775	hsa-miR-502-3p
MIMAT0004776	hsa-miR-505-5p
MIMAT0004777	hsa-miR-513a-3p
MIMAT0004778	hsa-miR-508-5p
MIMAT0004779	hsa-miR-509-5p
MIMAT0004780	hsa-miR-532-3p
MIMAT0004784	hsa-miR-455-3p
MIMAT0004785	hsa-miR-545-5p
MIMAT0004792	hsa-miR-92b-5p
MIMAT0004793	hsa-miR-556-3p
MIMAT0004794	hsa-miR-551b-5p
MIMAT0004795	hsa-miR-574-5p
MIMAT0004796	hsa-miR-576-3p
MIMAT0004797	hsa-miR-582-3p
MIMAT0004798	hsa-miR-548b-5p
MIMAT0004799	hsa-miR-589-5p
MIMAT0004800	hsa-miR-550a-5p
MIMAT0004801	hsa-miR-590-3p
MIMAT0004802	hsa-miR-593-3p
MIMAT0004803	hsa-miR-548a-5p
MIMAT0004804	hsa-miR-615-5p
MIMAT0004805	hsa-miR-616-3p
MIMAT0004806	hsa-miR-548c-5p
MIMAT0004807	hsa-miR-624-3p
MIMAT0004808	hsa-miR-625-3p
MIMAT0004809	hsa-miR-628-5p
MIMAT0004810	hsa-miR-629-5p
MIMAT0004811	hsa-miR-33b-3p
MIMAT0004812	hsa-miR-548d-5p
MIMAT0004813	hsa-miR-411-3p
MIMAT0004814	hsa-miR-654-3p
MIMAT0004819	hsa-miR-671-3p
MIMAT0004901	hsa-miR-298
MIMAT0004902	hsa-miR-891a-5p
MIMAT0004903	hsa-miR-300
MIMAT0004907	hsa-miR-892a
MIMAT0004909	hsa-miR-450b-5p
MIMAT0004910	hsa-miR-450b-3p
MIMAT0004911	hsa-miR-874-3p
MIMAT0004912	hsa-miR-890
MIMAT0004913	hsa-miR-891b
MIMAT0004916	hsa-miR-888-5p
MIMAT0004917	hsa-miR-888-3p
MIMAT0004918	hsa-miR-892b
MIMAT0004919	hsa-miR-541-5p
MIMAT0004920	hsa-miR-541-3p
MIMAT0004921	hsa-miR-889-3p
MIMAT0004922	hsa-miR-875-5p
MIMAT0004923	hsa-miR-875-3p
MIMAT0004924	hsa-miR-876-5p
MIMAT0004925	hsa-miR-876-3p
MIMAT0004926	hsa-miR-708-5p
MIMAT0004927	hsa-miR-708-3p
MIMAT0004928	hsa-miR-147b
MIMAT0004929	hsa-miR-190b
MIMAT0004945	hsa-miR-744-5p
MIMAT0004946	hsa-miR-744-3p
MIMAT0004947	hsa-miR-885-5p
MIMAT0004948	hsa-miR-885-3p
MIMAT0004949	hsa-miR-877-5p
MIMAT0004950	hsa-miR-877-3p
MIMAT0004951	hsa-miR-887-3p
MIMAT0004952	hsa-miR-665
MIMAT0004953	hsa-miR-873-5p
MIMAT0004954	hsa-miR-543
MIMAT0004955	hsa-miR-374b-5p
MIMAT0004956	hsa-miR-374b-3p
MIMAT0004957	hsa-miR-760
MIMAT0004958	hsa-miR-301b
MIMAT0004959	hsa-miR-216b-5p
MIMAT0004960	hsa-miR-208b-3p
MIMAT0004970	hsa-miR-920
MIMAT0004971	hsa-miR-921
MIMAT0004972	hsa-miR-922
MIMAT0004974	hsa-miR-924
MIMAT0004975	hsa-miR-509-3-5p
MIMAT0004976	hsa-miR-933
MIMAT0004977	hsa-miR-934
MIMAT0004978	hsa-miR-935
MIMAT0004979	hsa-miR-936
MIMAT0004980	hsa-miR-937-3p
MIMAT0004981	hsa-miR-938
MIMAT0004982	hsa-miR-939-5p
MIMAT0004983	hsa-miR-940
MIMAT0004984	hsa-miR-941
MIMAT0004985	hsa-miR-942-5p
MIMAT0004986	hsa-miR-943
MIMAT0004987	hsa-miR-944
MIMAT0005449	hsa-miR-523-5p
MIMAT0005450	hsa-miR-518e-5p
MIMAT0005451	hsa-miR-522-5p
MIMAT0005452	hsa-miR-519a-5p
MIMAT0005454	hsa-miR-519b-5p
MIMAT0005455	hsa-miR-520c-5p
MIMAT0005456	hsa-miR-518d-5p
MIMAT0005457	hsa-miR-518a-5p
MIMAT0005458	hsa-miR-1224-5p
MIMAT0005459	hsa-miR-1224-3p
MIMAT0005572	hsa-miR-1225-5p
MIMAT0005573	hsa-miR-1225-3p
MIMAT0005576	hsa-miR-1226-5p
MIMAT0005577	hsa-miR-1226-3p
MIMAT0005580	hsa-miR-1227-3p
MIMAT0005582	hsa-miR-1228-5p
MIMAT0005583	hsa-miR-1228-3p
MIMAT0005584	hsa-miR-1229-3p
MIMAT0005586	hsa-miR-1231
MIMAT0005588	hsa-miR-1233-3p
MIMAT0005589	hsa-miR-1234-3p
MIMAT0005591	hsa-miR-1236-3p
MIMAT0005592	hsa-miR-1237-3p
MIMAT0005593	hsa-miR-1238-3p
MIMAT0005788	hsa-miR-513b-5p
MIMAT0005789	hsa-miR-513c-5p
MIMAT0005791	hsa-miR-1264
MIMAT0005792	hsa-miR-320b
MIMAT0005793	hsa-miR-320c
MIMAT0005794	hsa-miR-1296-5p
MIMAT0005795	hsa-miR-1323
MIMAT0005796	hsa-miR-1271-5p
MIMAT0005797	hsa-miR-1301-3p
MIMAT0005798	hsa-miR-1185-5p
MIMAT0005799	hsa-miR-1283
MIMAT0005800	hsa-miR-1298-5p
MIMAT0005823	hsa-miR-1178-3p
MIMAT0005824	hsa-miR-1179
MIMAT0005825	hsa-miR-1180-3p
MIMAT0005826	hsa-miR-1181
MIMAT0005827	hsa-miR-1182
MIMAT0005828	hsa-miR-1183
MIMAT0005829	hsa-miR-1184
MIMAT0005863	hsa-miR-1200
MIMAT0005865	hsa-miR-1202
MIMAT0005866	hsa-miR-1203
MIMAT0005867	hsa-miR-663b
MIMAT0005868	hsa-miR-1204
MIMAT0005869	hsa-miR-1205
MIMAT0005870	hsa-miR-1206
MIMAT0005871	hsa-miR-1207-5p
MIMAT0005872	hsa-miR-1207-3p
MIMAT0005873	hsa-miR-1208
MIMAT0005874	hsa-miR-548e-3p
MIMAT0005875	hsa-miR-548j-5p
MIMAT0005876	hsa-miR-1285-3p
MIMAT0005877	hsa-miR-1286
MIMAT0005878	hsa-miR-1287-5p
MIMAT0005879	hsa-miR-1289
MIMAT0005880	hsa-miR-1290
MIMAT0005881	hsa-miR-1291
MIMAT0005882	hsa-miR-548k
MIMAT0005883	hsa-miR-1293
MIMAT0005884	hsa-miR-1294
MIMAT0005885	hsa-miR-1295a
MIMAT0005886	hsa-miR-1297
MIMAT0005887	hsa-miR-1299
MIMAT0005889	hsa-miR-548l
MIMAT0005890	hsa-miR-1302
MIMAT0005891	hsa-miR-1303
MIMAT0005892	hsa-miR-1304-5p
MIMAT0005893	hsa-miR-1305
MIMAT0005894	hsa-miR-1243
MIMAT0005895	hsa-miR-548f-3p
MIMAT0005896	hsa-miR-1244
MIMAT0005897	hsa-miR-1245a
MIMAT0005898	hsa-miR-1246
MIMAT0005899	hsa-miR-1247-5p
MIMAT0005900	hsa-miR-1248
MIMAT0005901	hsa-miR-1249
MIMAT0005902	hsa-miR-1250-5p
MIMAT0005903	hsa-miR-1251-5p
MIMAT0005904	hsa-miR-1253
MIMAT0005905	hsa-miR-1254
MIMAT0005906	hsa-miR-1255a
MIMAT0005907	hsa-miR-1256
MIMAT0005908	hsa-miR-1257
MIMAT0005909	hsa-miR-1258
MIMAT0005911	hsa-miR-1260a
MIMAT0005912	hsa-miR-548g-3p
MIMAT0005913	hsa-miR-1261
MIMAT0005914	hsa-miR-1262
MIMAT0005915	hsa-miR-1263
MIMAT0005916	hsa-miR-548n
MIMAT0005917	hsa-miR-548m
MIMAT0005918	hsa-miR-1265
MIMAT0005919	hsa-miR-548o-3p
MIMAT0005920	hsa-miR-1266-5p
MIMAT0005921	hsa-miR-1267
MIMAT0005922	hsa-miR-1268a
MIMAT0005923	hsa-miR-1269a
MIMAT0005924	hsa-miR-1270
MIMAT0005925	hsa-miR-1272
MIMAT0005926	hsa-miR-1273a
MIMAT0005928	hsa-miR-548h-5p
MIMAT0005929	hsa-miR-1275
MIMAT0005930	hsa-miR-1276
MIMAT0005931	hsa-miR-302e
MIMAT0005932	hsa-miR-302f
MIMAT0005933	hsa-miR-1277-3p
MIMAT0005934	hsa-miR-548p
MIMAT0005935	hsa-miR-548i
MIMAT0005936	hsa-miR-1278
MIMAT0005937	hsa-miR-1279
MIMAT0005939	hsa-miR-1281
MIMAT0005940	hsa-miR-1282
MIMAT0005941	hsa-miR-1284
MIMAT0005942	hsa-miR-1288-3p
MIMAT0005943	hsa-miR-1292-5p
MIMAT0005944	hsa-miR-1252-5p
MIMAT0005945	hsa-miR-1255b-5p
MIMAT0005948	hsa-miR-664a-5p
MIMAT0005949	hsa-miR-664a-3p
MIMAT0005950	hsa-miR-1306-3p
MIMAT0005951	hsa-miR-1307-3p
MIMAT0005952	hsa-miR-1321
MIMAT0005953	hsa-miR-1322
MIMAT0005955	hsa-miR-1197
MIMAT0005956	hsa-miR-1324
MIMAT0006764	hsa-miR-320d
MIMAT0006765	hsa-miR-1825
MIMAT0006767	hsa-miR-1827
MIMAT0006778	hsa-miR-516a-3p
MIMAT0006789	hsa-miR-1468-5p
MIMAT0006790	hsa-miR-675-3p
MIMAT0007347	hsa-miR-1469
MIMAT0007348	hsa-miR-1470
MIMAT0007349	hsa-miR-1471
MIMAT0007399	hsa-miR-1537-3p
MIMAT0007400	hsa-miR-1538
MIMAT0007401	hsa-miR-1539
MIMAT0007402	hsa-miR-103b
MIMAT0007881	hsa-miR-1908-5p
MIMAT0007882	hsa-miR-1909-5p
MIMAT0007883	hsa-miR-1909-3p
MIMAT0007884	hsa-miR-1910-5p
MIMAT0007885	hsa-miR-1911-5p
MIMAT0007886	hsa-miR-1911-3p
MIMAT0007887	hsa-miR-1912
MIMAT0007888	hsa-miR-1913
MIMAT0007889	hsa-miR-1914-5p
MIMAT0007890	hsa-miR-1914-3p
MIMAT0007891	hsa-miR-1915-5p
MIMAT0007892	hsa-miR-1915-3p
MIMAT0009196	hsa-miR-103a-2-5p
MIMAT0009197	hsa-miR-205-3p
MIMAT0009198	hsa-miR-224-3p
MIMAT0009199	hsa-miR-365a-5p
MIMAT0009201	hsa-miR-196b-3p
MIMAT0009203	hsa-miR-449b-3p
MIMAT0009206	hsa-miR-2113
MIMAT0009447	hsa-miR-1972
MIMAT0009448	hsa-miR-1973
MIMAT0009451	hsa-miR-1976
MIMAT0009977	hsa-miR-2052
MIMAT0009978	hsa-miR-2053
MIMAT0009979	hsa-miR-2054
MIMAT0010133	hsa-miR-2110
MIMAT0010195	hsa-let-7a-2-3p
MIMAT0010214	hsa-miR-151b
MIMAT0010251	hsa-miR-449c-5p
MIMAT0010313	hsa-miR-762
MIMAT0010357	hsa-miR-670-5p
MIMAT0010364	hsa-miR-761
MIMAT0010367	hsa-miR-764
MIMAT0010497	hsa-miR-759
MIMAT0011156	hsa-miR-2114-5p
MIMAT0011157	hsa-miR-2114-3p
MIMAT0011158	hsa-miR-2115-5p
MIMAT0011159	hsa-miR-2115-3p
MIMAT0011160	hsa-miR-2116-5p
MIMAT0011161	hsa-miR-2116-3p
MIMAT0011162	hsa-miR-2117
MIMAT0011163	hsa-miR-548q
MIMAT0011775	hsa-miR-2276-3p
MIMAT0011777	hsa-miR-2277-3p
MIMAT0011778	hsa-miR-2278
MIMAT0012734	hsa-miR-711
MIMAT0012735	hsa-miR-718
MIMAT0013515	hsa-miR-2681-5p
MIMAT0013516	hsa-miR-2681-3p
MIMAT0013517	hsa-miR-2682-5p
MIMAT0013518	hsa-miR-2682-3p
MIMAT0013771	hsa-miR-449c-3p
MIMAT0013802	hsa-miR-2861
MIMAT0013863	hsa-miR-2909
MIMAT0014977	hsa-miR-3115
MIMAT0014978	hsa-miR-3116
MIMAT0014979	hsa-miR-3117-3p
MIMAT0014980	hsa-miR-3118
MIMAT0014981	hsa-miR-3119
MIMAT0014982	hsa-miR-3120-3p
MIMAT0014983	hsa-miR-3121-3p
MIMAT0014984	hsa-miR-3122
MIMAT0014985	hsa-miR-3123
MIMAT0014986	hsa-miR-3124-5p
MIMAT0014987	hsa-miR-548s
MIMAT0014988	hsa-miR-3125
MIMAT0014989	hsa-miR-3126-5p
MIMAT0014990	hsa-miR-3127-5p
MIMAT0014991	hsa-miR-3128
MIMAT0014992	hsa-miR-3129-5p
MIMAT0014994	hsa-miR-3130-3p
MIMAT0014995	hsa-miR-3130-5p
MIMAT0014996	hsa-miR-3131
MIMAT0014997	hsa-miR-3132
MIMAT0014998	hsa-miR-3133
MIMAT0014999	hsa-miR-378b
MIMAT0015000	hsa-miR-3134
MIMAT0015001	hsa-miR-3135a
MIMAT0015002	hsa-miR-466
MIMAT0015003	hsa-miR-3136-5p
MIMAT0015004	hsa-miR-544b
MIMAT0015005	hsa-miR-3137
MIMAT0015006	hsa-miR-3138
MIMAT0015007	hsa-miR-3139
MIMAT0015008	hsa-miR-3140-3p
MIMAT0015009	hsa-miR-548t-5p
MIMAT0015010	hsa-miR-3141
MIMAT0015011	hsa-miR-3142
MIMAT0015012	hsa-miR-3143
MIMAT0015013	hsa-miR-548u
MIMAT0015014	hsa-miR-3144-5p
MIMAT0015015	hsa-miR-3144-3p
MIMAT0015016	hsa-miR-3145-3p
MIMAT0015017	hsa-miR-1273c
MIMAT0015018	hsa-miR-3146
MIMAT0015019	hsa-miR-3147
MIMAT0015020	hsa-miR-548v
MIMAT0015021	hsa-miR-3148
MIMAT0015022	hsa-miR-3149
MIMAT0015023	hsa-miR-3150a-3p
MIMAT0015024	hsa-miR-3151-5p
MIMAT0015025	hsa-miR-3152-3p
MIMAT0015026	hsa-miR-3153
MIMAT0015027	hsa-miR-3074-3p
MIMAT0015028	hsa-miR-3154
MIMAT0015029	hsa-miR-3155a
MIMAT0015030	hsa-miR-3156-5p
MIMAT0015031	hsa-miR-3157-5p
MIMAT0015032	hsa-miR-3158-3p
MIMAT0015033	hsa-miR-3159
MIMAT0015034	hsa-miR-3160-3p
MIMAT0015035	hsa-miR-3161
MIMAT0015036	hsa-miR-3162-5p
MIMAT0015037	hsa-miR-3163
MIMAT0015038	hsa-miR-3164
MIMAT0015039	hsa-miR-3165
MIMAT0015040	hsa-miR-3166
MIMAT0015041	hsa-miR-1260b
MIMAT0015042	hsa-miR-3167
MIMAT0015043	hsa-miR-3168
MIMAT0015044	hsa-miR-3169
MIMAT0015045	hsa-miR-3170
MIMAT0015046	hsa-miR-3171
MIMAT0015048	hsa-miR-3173-3p
MIMAT0015049	hsa-miR-1193
MIMAT0015050	hsa-miR-323b-3p
MIMAT0015051	hsa-miR-3174
MIMAT0015052	hsa-miR-3175
MIMAT0015053	hsa-miR-3176
MIMAT0015054	hsa-miR-3177-3p
MIMAT0015055	hsa-miR-3178
MIMAT0015056	hsa-miR-3179
MIMAT0015057	hsa-miR-3180-5p
MIMAT0015058	hsa-miR-3180-3p
MIMAT0015060	hsa-miR-548w
MIMAT0015061	hsa-miR-3181
MIMAT0015062	hsa-miR-3182
MIMAT0015063	hsa-miR-3183
MIMAT0015064	hsa-miR-3184-5p
MIMAT0015065	hsa-miR-3185
MIMAT0015066	hsa-miR-3065-5p
MIMAT0015067	hsa-miR-3186-5p
MIMAT0015068	hsa-miR-3186-3p
MIMAT0015069	hsa-miR-3187-3p
MIMAT0015070	hsa-miR-3188
MIMAT0015071	hsa-miR-3189-3p
MIMAT0015072	hsa-miR-320e
MIMAT0015073	hsa-miR-3190-5p
MIMAT0015075	hsa-miR-3191-3p
MIMAT0015076	hsa-miR-3192-5p
MIMAT0015077	hsa-miR-3193
MIMAT0015078	hsa-miR-3194-5p
MIMAT0015079	hsa-miR-3195
MIMAT0015080	hsa-miR-3196
MIMAT0015081	hsa-miR-548x-3p
MIMAT0015082	hsa-miR-3197
MIMAT0015083	hsa-miR-3198
MIMAT0015084	hsa-miR-3199
MIMAT0015085	hsa-miR-3200-3p
MIMAT0015086	hsa-miR-3201
MIMAT0015087	hsa-miR-514b-5p
MIMAT0015088	hsa-miR-514b-3p
MIMAT0015089	hsa-miR-3202
MIMAT0015090	hsa-miR-1273d
MIMAT0015377	hsa-miR-3126-3p
MIMAT0015378	hsa-miR-3065-3p
MIMAT0016844	hsa-miR-4295
MIMAT0016845	hsa-miR-4296
MIMAT0016846	hsa-miR-4297
MIMAT0016847	hsa-miR-378c
MIMAT0016848	hsa-miR-4293
MIMAT0016849	hsa-miR-4294
MIMAT0016850	hsa-miR-4301
MIMAT0016851	hsa-miR-4299
MIMAT0016852	hsa-miR-4298
MIMAT0016853	hsa-miR-4300
MIMAT0016854	hsa-miR-4304
MIMAT0016855	hsa-miR-4302
MIMAT0016856	hsa-miR-4303
MIMAT0016857	hsa-miR-4305
MIMAT0016858	hsa-miR-4306
MIMAT0016859	hsa-miR-4309
MIMAT0016860	hsa-miR-4307
MIMAT0016861	hsa-miR-4308
MIMAT0016862	hsa-miR-4310
MIMAT0016863	hsa-miR-4311
MIMAT0016864	hsa-miR-4312
MIMAT0016865	hsa-miR-4313
MIMAT0016866	hsa-miR-4315
MIMAT0016867	hsa-miR-4316
MIMAT0016868	hsa-miR-4314
MIMAT0016869	hsa-miR-4318
MIMAT0016870	hsa-miR-4319
MIMAT0016871	hsa-miR-4320
MIMAT0016872	hsa-miR-4317
MIMAT0016873	hsa-miR-4322
MIMAT0016874	hsa-miR-4321
MIMAT0016875	hsa-miR-4323
MIMAT0016876	hsa-miR-4324
MIMAT0016877	hsa-miR-4256
MIMAT0016878	hsa-miR-4257
MIMAT0016879	hsa-miR-4258
MIMAT0016880	hsa-miR-4259
MIMAT0016881	hsa-miR-4260
MIMAT0016882	hsa-miR-4253
MIMAT0016883	hsa-miR-4251
MIMAT0016884	hsa-miR-4254
MIMAT0016885	hsa-miR-4255
MIMAT0016886	hsa-miR-4252
MIMAT0016887	hsa-miR-4325
MIMAT0016888	hsa-miR-4326
MIMAT0016889	hsa-miR-4327
MIMAT0016890	hsa-miR-4261
MIMAT0016891	hsa-miR-4265
MIMAT0016892	hsa-miR-4266
MIMAT0016893	hsa-miR-4267
MIMAT0016894	hsa-miR-4262
MIMAT0016895	hsa-miR-2355-5p
MIMAT0016896	hsa-miR-4268
MIMAT0016897	hsa-miR-4269
MIMAT0016898	hsa-miR-4263
MIMAT0016899	hsa-miR-4264
MIMAT0016900	hsa-miR-4270
MIMAT0016901	hsa-miR-4271
MIMAT0016902	hsa-miR-4272
MIMAT0016903	hsa-miR-4273
MIMAT0016904	hsa-miR-4276
MIMAT0016905	hsa-miR-4275
MIMAT0016906	hsa-miR-4274
MIMAT0016907	hsa-miR-4281
MIMAT0016908	hsa-miR-4277
MIMAT0016909	hsa-miR-4279
MIMAT0016910	hsa-miR-4278
MIMAT0016911	hsa-miR-4280
MIMAT0016912	hsa-miR-4282
MIMAT0016913	hsa-miR-4285
MIMAT0016914	hsa-miR-4283
MIMAT0016915	hsa-miR-4284
MIMAT0016916	hsa-miR-4286
MIMAT0016917	hsa-miR-4287
MIMAT0016918	hsa-miR-4288
MIMAT0016919	hsa-miR-4292
MIMAT0016920	hsa-miR-4289
MIMAT0016921	hsa-miR-4290
MIMAT0016922	hsa-miR-4291
MIMAT0016923	hsa-miR-4329
MIMAT0016924	hsa-miR-4330
MIMAT0016925	hsa-miR-500b-5p
MIMAT0016926	hsa-miR-4328
MIMAT0017352	hsa-miR-2277-5p
MIMAT0017392	hsa-miR-3200-5p
MIMAT0017950	hsa-miR-2355-3p
MIMAT0017981	hsa-miR-3605-5p
MIMAT0017982	hsa-miR-3605-3p
MIMAT0017983	hsa-miR-3606-5p
MIMAT0017984	hsa-miR-3607-5p
MIMAT0017985	hsa-miR-3607-3p
MIMAT0017986	hsa-miR-3609
MIMAT0017987	hsa-miR-3610
MIMAT0017988	hsa-miR-3611
MIMAT0017989	hsa-miR-3612
MIMAT0017990	hsa-miR-3613-5p
MIMAT0017991	hsa-miR-3613-3p
MIMAT0017992	hsa-miR-3614-5p
MIMAT0017993	hsa-miR-3614-3p
MIMAT0017994	hsa-miR-3615
MIMAT0017995	hsa-miR-3616-5p
MIMAT0017996	hsa-miR-3616-3p
MIMAT0017997	hsa-miR-3617-5p
MIMAT0017998	hsa-miR-3618
MIMAT0017999	hsa-miR-3619-5p
MIMAT0018000	hsa-miR-23c
MIMAT0018001	hsa-miR-3620-3p
MIMAT0018002	hsa-miR-3621
MIMAT0018003	hsa-miR-3622a-5p
MIMAT0018004	hsa-miR-3622a-3p
MIMAT0018005	hsa-miR-3622b-5p
MIMAT0018006	hsa-miR-3622b-3p
MIMAT0018065	hsa-miR-3646
MIMAT0018068	hsa-miR-3648
MIMAT0018069	hsa-miR-3649
MIMAT0018070	hsa-miR-3650
MIMAT0018071	hsa-miR-3651
MIMAT0018072	hsa-miR-3652
MIMAT0018073	hsa-miR-3653
MIMAT0018074	hsa-miR-3654
MIMAT0018075	hsa-miR-3655
MIMAT0018076	hsa-miR-3656
MIMAT0018077	hsa-miR-3657
MIMAT0018078	hsa-miR-3658
MIMAT0018080	hsa-miR-3659
MIMAT0018081	hsa-miR-3660
MIMAT0018082	hsa-miR-3661
MIMAT0018083	hsa-miR-3662
MIMAT0018084	hsa-miR-3663-5p
MIMAT0018085	hsa-miR-3663-3p
MIMAT0018086	hsa-miR-3664-5p
MIMAT0018087	hsa-miR-3665
MIMAT0018088	hsa-miR-3666
MIMAT0018089	hsa-miR-3667-5p
MIMAT0018090	hsa-miR-3667-3p
MIMAT0018091	hsa-miR-3668
MIMAT0018092	hsa-miR-3669
MIMAT0018093	hsa-miR-3670
MIMAT0018094	hsa-miR-3671
MIMAT0018095	hsa-miR-3672
MIMAT0018096	hsa-miR-3673
MIMAT0018097	hsa-miR-3674
MIMAT0018098	hsa-miR-3675-5p
MIMAT0018099	hsa-miR-3675-3p
MIMAT0018101	hsa-miR-3677-3p
MIMAT0018102	hsa-miR-3678-5p
MIMAT0018103	hsa-miR-3678-3p
MIMAT0018104	hsa-miR-3679-5p
MIMAT0018105	hsa-miR-3679-3p
MIMAT0018106	hsa-miR-3680-5p
MIMAT0018107	hsa-miR-3680-3p
MIMAT0018108	hsa-miR-3681-5p
MIMAT0018109	hsa-miR-3681-3p
MIMAT0018110	hsa-miR-3682-3p
MIMAT0018111	hsa-miR-3683
MIMAT0018112	hsa-miR-3684
MIMAT0018113	hsa-miR-3685
MIMAT0018114	hsa-miR-3686
MIMAT0018115	hsa-miR-3687
MIMAT0018116	hsa-miR-3688-3p
MIMAT0018117	hsa-miR-3689a-5p
MIMAT0018118	hsa-miR-3689a-3p
MIMAT0018119	hsa-miR-3690
MIMAT0018120	hsa-miR-3691-5p
MIMAT0018121	hsa-miR-3692-5p
MIMAT0018122	hsa-miR-3692-3p
MIMAT0018164	hsa-miR-3713
MIMAT0018165	hsa-miR-3714
MIMAT0018178	hsa-miR-3180
MIMAT0018179	hsa-miR-3907
MIMAT0018180	hsa-miR-3689b-5p
MIMAT0018181	hsa-miR-3689b-3p
MIMAT0018182	hsa-miR-3908
MIMAT0018183	hsa-miR-3909
MIMAT0018184	hsa-miR-3910
MIMAT0018185	hsa-miR-3911
MIMAT0018186	hsa-miR-3912-3p
MIMAT0018187	hsa-miR-3913-5p
MIMAT0018188	hsa-miR-3914
MIMAT0018189	hsa-miR-3915
MIMAT0018190	hsa-miR-3916
MIMAT0018191	hsa-miR-3917
MIMAT0018192	hsa-miR-3918
MIMAT0018193	hsa-miR-3919
MIMAT0018194	hsa-miR-3150b-3p
MIMAT0018195	hsa-miR-3920
MIMAT0018196	hsa-miR-3921
MIMAT0018197	hsa-miR-3922-3p
MIMAT0018198	hsa-miR-3923
MIMAT0018199	hsa-miR-3924
MIMAT0018200	hsa-miR-3925-5p
MIMAT0018201	hsa-miR-3926
MIMAT0018202	hsa-miR-3927-3p
MIMAT0018203	hsa-miR-676-5p
MIMAT0018204	hsa-miR-676-3p
MIMAT0018205	hsa-miR-3928-3p
MIMAT0018206	hsa-miR-3929
MIMAT0018349	hsa-miR-3934-5p
MIMAT0018350	hsa-miR-3935
MIMAT0018351	hsa-miR-3936
MIMAT0018352	hsa-miR-3937
MIMAT0018353	hsa-miR-3938
MIMAT0018354	hsa-miR-548y
MIMAT0018355	hsa-miR-3939
MIMAT0018356	hsa-miR-3940-3p
MIMAT0018357	hsa-miR-3941
MIMAT0018358	hsa-miR-3942-5p
MIMAT0018359	hsa-miR-3943
MIMAT0018360	hsa-miR-3944-3p
MIMAT0018361	hsa-miR-3945
MIMAT0018443	hsa-miR-374c-5p
MIMAT0018444	hsa-miR-642b-3p
MIMAT0018445	hsa-miR-550b-3p
MIMAT0018446	hsa-miR-548z
MIMAT0018447	hsa-miR-548aa
MIMAT0018925	hsa-miR-1268b
MIMAT0018926	hsa-miR-378d
MIMAT0018927	hsa-miR-378e
MIMAT0018928	hsa-miR-548ab
MIMAT0018929	hsa-miR-4417
MIMAT0018930	hsa-miR-4418
MIMAT0018931	hsa-miR-4419a
MIMAT0018932	hsa-miR-378f
MIMAT0018933	hsa-miR-4420
MIMAT0018934	hsa-miR-4421
MIMAT0018935	hsa-miR-4422
MIMAT0018936	hsa-miR-4423-3p
MIMAT0018937	hsa-miR-378g
MIMAT0018938	hsa-miR-548ac
MIMAT0018939	hsa-miR-4424
MIMAT0018940	hsa-miR-4425
MIMAT0018941	hsa-miR-4426
MIMAT0018942	hsa-miR-4427
MIMAT0018943	hsa-miR-4428
MIMAT0018944	hsa-miR-4429
MIMAT0018945	hsa-miR-4430
MIMAT0018946	hsa-miR-548ad
MIMAT0018947	hsa-miR-4431
MIMAT0018948	hsa-miR-4432
MIMAT0018949	hsa-miR-4433-3p
MIMAT0018950	hsa-miR-4434
MIMAT0018951	hsa-miR-4435
MIMAT0018952	hsa-miR-4436a
MIMAT0018953	hsa-miR-4437
MIMAT0018954	hsa-miR-548ae
MIMAT0018956	hsa-miR-4438
MIMAT0018957	hsa-miR-4439
MIMAT0018958	hsa-miR-4440
